price	bus_min	walk_min	shikirei	area	years	floor	ac	closet	flooring	balcony	train_min	num_exchange	num_stations	train_fare	km	station
42000	0	11	3	17.52	5	1	1	1	0	1	23	1	2	260	19.2	yomiuri_land_mae
60000	0	6	4	20.3	7	0	1	1	0	1	23	1	2	260	19.2	yomiuri_land_mae
63000	0	6	3	17	9	1	1	1	0	0	23	1	2	260	19.2	yomiuri_land_mae
62000	0	6	4	20.3	7	1	1	1	0	1	23	1	2	260	19.2	yomiuri_land_mae
36000	0	12	2	10.3	6	0	1	0	0	0	25	1	3	260	20.5	yurigaoka
40000	0	12	2	10.3	6	1	1	0	0	0	25	1	3	260	20.5	yurigaoka
40000	0	20	2	13.5	6	0	1	0	1	1	25	1	3	260	20.5	yurigaoka
47000	0	5	4	19	6	0	1	1	0	0	25	1	3	260	20.5	yurigaoka
53000	0	13	3	16.38	5	1	1	0	1	1	25	1	3	260	20.5	yurigaoka
62900	0	4	2	16.56	9	0	1	0	0	1	25	1	3	260	20.5	yurigaoka
59000	0	8	3	17.48	6	1	1	1	1	1	25	1	3	260	20.5	yurigaoka
63000	0	7	3	21.21	3	0	1	1	0	0	25	1	3	260	20.5	yurigaoka
67000	0	18	2	37.11	8	1	0	0	0	1	25	1	3	260	20.5	yurigaoka
66000	0	7	3	20.72	5	1	1	1	1	1	25	1	3	260	20.5	yurigaoka
85000	0	4	2	29.25	3	1	1	0	0	1	25	1	3	260	20.5	yurigaoka
42000	0	5	4	16	5	0	1	1	0	1	25	1	3	260	20.5	yurigaoka
61000	0	7	3	20.72	5	0	1	1	1	1	25	1	3	260	20.5	yurigaoka
51000	0	8	4	17.01	6	1	0	1	0	1	25	1	3	260	20.5	yurigaoka
55000	0	7	4	20.46	8	1	0	1	0	0	25	1	3	260	20.5	yurigaoka
62000	0	4	2	20.03	6	1	0	1	1	1	25	1	3	260	20.5	yurigaoka
65000	0	5	3	22	2	0	1	1	0	0	25	1	3	260	20.5	yurigaoka
47000	0	6	4	17.95	2	0	0	1	0	0	25	1	3	260	20.5	yurigaoka
66000	0	5	3	19.83	3	0	1	1	1	0	25	1	3	260	20.5	yurigaoka
73140	0	5	4	20.89	1	0	1	1	1	1	25	1	3	260	20.5	yurigaoka
42000	0	5	4	16	5	0	1	1	0	1	25	1	3	260	20.5	yurigaoka
45000	0	10	2	19.83	15	0	0	0	0	0	25	1	3	260	20.5	yurigaoka
50000	0	5	4	16	5	1	1	1	0	1	25	1	3	260	20.5	yurigaoka
57000	0	7	2	25	5	1	1	1	1	1	25	1	3	260	20.5	yurigaoka
47000	0	15	3	21	11	1	0	1	0	0	25	2	0	290	21.5	shin_yurigaoka
51000	0	13	3	21	9	0	0	0	0	0	25	2	0	290	21.5	shin_yurigaoka
51500	0	13	4	20.28	15	1	0	0	0	0	25	2	0	290	21.5	shin_yurigaoka
56000	0	3	2	17.28	7	1	1	0	0	1	25	2	0	290	21.5	shin_yurigaoka
59000	0	3	3	17	0	0	1	1	1	1	25	2	0	290	21.5	shin_yurigaoka
60000	6	1	3	20.16	3	1	1	1	1	1	25	2	0	290	21.5	shin_yurigaoka
65000	0	5	4	18.63	4	1	1	1	0	0	25	2	0	290	21.5	shin_yurigaoka
102000	0	5	3	28.02	7	1	1	0	0	1	25	2	0	290	21.5	shin_yurigaoka
55000	0	10	3	18.87	3	1	1	1	0	1	25	2	0	290	21.5	shin_yurigaoka
72000	0	8	4	25.96	0	1	0	1	1	1	25	2	0	290	21.5	shin_yurigaoka
39000	0	18	3	21	8	0	1	0	0	1	27	1	1	290	23.4	kakiu
48000	0	9	2	17.39	5	1	1	1	1	1	27	1	1	290	23.4	kakiu
49000	0	15	2	15.64	5	0	1	0	0	1	27	1	1	290	23.4	kakiu
49000	0	3	2	20.47	10	0	0	1	0	0	27	1	1	290	23.4	kakiu
47000	0	6	2	17.46	16	1	0	0	0	0	27	1	1	290	23.4	kakiu
63000	0	7	2	21.51	3	0	1	0	1	1	27	1	1	290	23.4	kakiu
43000	0	9	2	17.39	5	0	1	1	1	1	27	1	1	290	23.4	kakiu
44000	0	5	3	18	10	1	1	1	1	0	27	1	1	290	23.4	kakiu
29000	10	6	3	17.3	16	1	0	1	0	0	29	1	2	320	25.1	tsurukawa
32000	0	20	2	19.87	7	1	0	0	0	0	29	1	2	320	25.1	tsurukawa
38000	0	5	2	16.46	6	1	1	0	1	0	29	1	2	320	25.1	tsurukawa
47900	0	11	3	16.34	7	1	0	1	0	1	29	1	2	320	25.1	tsurukawa
41000	0	11	2	23.77	12	0	0	0	0	0	29	1	2	320	25.1	tsurukawa
40000	0	11	3	16.24	8	1	1	0	0	1	29	1	2	320	25.1	tsurukawa
44000	10	1	3	18.63	5	0	1	0	0	0	29	1	2	320	25.1	tsurukawa
46000	0	12	2	18.56	9	0	0	0	0	0	29	1	2	320	25.1	tsurukawa
45000	0	13	3	19.8	5	0	1	0	1	0	29	1	2	320	25.1	tsurukawa
48000	0	5	3	16.14	1	0	1	1	1	0	29	1	2	320	25.1	tsurukawa
53200	0	8	3	16.2	2	1	1	1	0	1	29	1	2	320	25.1	tsurukawa
58000	0	3	4	23.18	0	1	0	1	1	1	29	1	2	320	25.1	tsurukawa
45000	14	3	2	20.03	7	1	0	1	0	1	29	1	2	320	25.1	tsurukawa
48000	0	15	2	19.3	6	0	0	1	0	1	29	1	2	320	25.1	tsurukawa
57000	0	10	4	18.7	1	1	1	1	1	1	29	1	2	320	25.1	tsurukawa
59000	0	12	1	17.55	1	1	1	1	1	1	29	1	2	320	25.1	tsurukawa
61000	6	3	1	19.57	0	1	1	1	1	1	29	1	2	320	25.1	tsurukawa
45000	10	3	1	17.7	2	0	1	1	0	1	29	1	2	320	25.1	tsurukawa
60000	0	10	2	23.18	3	0	1	0	0	0	29	1	2	320	25.1	tsurukawa
39000	0	11	4	16.24	8	1	1	1	0	1	29	1	2	320	25.1	tsurukawa
48000	0	15	4	19.03	6	0	0	1	0	0	29	1	2	320	25.1	tsurukawa
41000	0	12	3	16.17	7	0	1	0	1	1	32	1	3	320	27.9	tamagawa_gakuen_mae
44000	0	8	3	13.05	8	0	1	0	0	0	32	1	3	320	27.9	tamagawa_gakuen_mae
45000	0	18	3	19.57	4	1	1	0	0	0	32	1	3	320	27.9	tamagawa_gakuen_mae
46000	0	14	2	23.1	10	0	0	1	0	1	32	1	3	320	27.9	tamagawa_gakuen_mae
45000	0	15	3	23.27	14	1	0	1	0	0	32	1	3	320	27.9	tamagawa_gakuen_mae
45000	0	4	3	18	10	1	0	1	0	1	32	1	3	320	27.9	tamagawa_gakuen_mae
49000	0	6	4	17.01	9	1	1	0	0	1	32	1	3	320	27.9	tamagawa_gakuen_mae
52000	0	17	3	19.87	7	0	0	1	0	1	32	1	3	320	27.9	tamagawa_gakuen_mae
51000	0	18	2	20.03	5	0	1	1	1	1	32	1	3	320	27.9	tamagawa_gakuen_mae
58000	0	6	4	20.59	8	1	1	0	0	1	32	1	3	320	27.9	tamagawa_gakuen_mae
57000	0	12	3	24.78	2	1	1	0	1	0	32	1	3	320	27.9	tamagawa_gakuen_mae
60000	0	10	3	21.06	2	0	1	1	1	1	32	1	3	320	27.9	tamagawa_gakuen_mae
73000	0	2	3	24.75	4	1	1	0	1	1	32	1	3	320	27.9	tamagawa_gakuen_mae
58000	0	6	3	20.88	8	1	1	0	0	1	32	1	3	320	27.9	tamagawa_gakuen_mae
59000	0	6	3	20.88	8	1	1	0	0	1	32	1	3	320	27.9	tamagawa_gakuen_mae
25000	0	15	2	16.3	20	0	0	1	0	0	34	3	0	350	30.8	machida
30000	0	8	1	23.1	17	1	0	1	0	0	34	3	0	350	30.8	machida
39000	20	1	4	19.83	20	1	0	1	0	0	34	3	0	350	30.8	machida
41000	20	1	3	18.63	4	1	1	0	0	0	34	3	0	350	30.8	machida
43000	0	10	3	18.63	6	0	0	0	0	0	34	3	0	350	30.8	machida
48000	0	8	3	14.49	6	0	1	0	1	0	34	3	0	350	30.8	machida
45000	0	8	4	13.66	7	0	1	1	0	1	34	3	0	350	30.8	machida
49000	0	17	4	19.57	8	0	1	1	0	1	34	3	0	350	30.8	machida
48000	0	7	2	16.47	8	0	1	1	1	1	34	3	0	350	30.8	machida
45000	0	15	4	18.63	5	0	1	0	0	0	34	3	0	350	30.8	machida
50000	0	13	3	18.78	6	1	1	0	0	1	34	3	0	350	30.8	machida
51000	0	10	3	18	6	1	0	0	0	1	34	3	0	350	30.8	machida
51000	0	17	2	19.44	13	0	0	1	0	1	34	3	0	350	30.8	machida
50000	0	13	3	17.95	7	1	1	1	0	1	34	3	0	350	30.8	machida
55000	0	8	3	17.04	7	1	1	0	0	1	34	3	0	350	30.8	machida
51000	0	10	3	17.86	6	1	0	0	0	0	34	3	0	350	30.8	machida
50000	0	10	3	16.63	9	0	1	1	0	1	34	3	0	350	30.8	machida
53000	0	12	4	17.34	10	1	1	1	0	1	34	3	0	350	30.8	machida
54000	20	1	3	19.57	2	1	1	0	0	1	34	3	0	350	30.8	machida
53000	0	10	1	19.44	7	1	1	0	0	0	34	3	0	350	30.8	machida
56500	0	13	4	18.57	3	1	1	1	1	1	34	3	0	350	30.8	machida
56500	0	13	4	16.51	3	1	1	1	1	1	34	3	0	350	30.8	machida
55000	0	12	4	21.2	7	1	0	1	0	0	34	3	0	350	30.8	machida
58000	0	9	4	19.67	6	1	0	1	0	1	34	3	0	350	30.8	machida
57000	0	10	2	19.44	7	1	0	0	0	1	34	3	0	350	30.8	machida
54000	0	15	2	19.83	10	1	0	1	0	1	34	3	0	350	30.8	machida
59000	0	12	2	15.52	0	0	1	0	1	0	34	3	0	350	30.8	machida
63000	0	6	4	16.74	1	1	1	0	0	1	34	3	0	350	30.8	machida
62000	0	7	4	25.06	8	1	1	1	0	1	34	3	0	350	30.8	machida
60000	0	8	3	20.65	9	1	1	0	0	1	34	3	0	350	30.8	machida
65000	0	10	3	19	4	1	1	1	1	1	34	3	0	350	30.8	machida
63000	0	5	4	19.43	2	0	1	0	0	1	34	3	0	350	30.8	machida
65000	0	6	3	23.4	4	1	1	1	0	1	34	3	0	350	30.8	machida
78000	0	2	4	29	8	1	1	0	0	1	34	3	0	350	30.8	machida
160000	0	5	4	46.92	5	1	1	1	1	1	34	3	0	350	30.8	machida
53000	0	12	3	18	12	1	1	1	0	1	34	3	0	350	30.8	machida
63000	0	6	4	17.82	7	1	0	1	1	1	34	3	0	350	30.8	machida
64000	0	4	4	20.09	1	0	1	1	0	1	34	3	0	350	30.8	machida
43000	20	3	2	16.2	6	1	1	1	1	1	34	3	0	350	30.8	machida
50000	0	13	3	17.95	8	1	1	1	0	1	34	3	0	350	30.8	machida
52000	0	10	4	17.39	8	1	0	1	0	0	34	3	0	350	30.8	machida
51000	0	7	2	16.47	8	1	1	1	1	1	34	3	0	350	30.8	machida
51000	0	10	4	17.28	8	1	1	1	1	0	34	3	0	350	30.8	machida
55000	0	5	3	28	12	1	0	1	0	1	34	3	0	350	30.8	machida
54000	0	4	4	21.21	12	1	0	1	0	1	34	3	0	350	30.8	machida
57000	0	7	3	23.76	8	1	1	1	0	1	34	3	0	350	30.8	machida
56000	0	10	4	19	8	1	0	1	0	1	34	3	0	350	30.8	machida
60000	0	13	4	17.3	4	1	1	0	0	1	34	3	0	350	30.8	machida
62000	0	6	4	16.74	1	1	1	0	0	1	34	3	0	350	30.8	machida
62000	0	9	3	17.7	8	1	0	0	0	1	34	3	0	350	30.8	machida
47000	0	15	4	18.63	5	1	1	0	0	0	34	3	0	350	30.8	machida
60000	0	6	4	28.31	9	1	1	0	0	0	34	3	0	350	30.8	machida
60000	0	5	3	17.32	7	1	1	0	0	1	34	3	0	350	30.8	machida
55000	0	8	4	17.64	6	0	1	1	0	1	34	3	0	350	30.8	machida
77000	0	3	3	27.21	9	1	1	1	0	1	34	3	0	350	30.8	machida
50000	0	10	3	18.63	6	1	1	0	0	0	34	3	0	350	30.8	machida
61000	0	12	4	19.5	4	1	1	1	0	1	34	3	0	350	30.8	machida
50000	0	15	4	18.63	8	1	0	1	0	0	34	3	0	350	30.8	machida
51000	0	10	3	17.19	4	1	1	0	0	0	34	3	0	350	30.8	machida
51000	0	10	4	19.8	8	1	0	1	0	0	34	3	0	350	30.8	machida
59000	0	5	3	17.32	7	1	1	0	0	1	34	3	0	350	30.8	machida
58000	0	4	3	19.44	9	0	0	1	0	1	34	3	0	350	30.8	machida
57000	0	7	4	22.14	7	0	1	1	1	1	34	3	0	350	30.8	machida
58000	0	8	3	18.5	8	1	1	1	0	1	34	3	0	350	30.8	machida
61000	0	12	2	15.34	0	1	1	0	1	0	34	3	0	350	30.8	machida
64000	0	6	2	18.9	7	1	1	1	0	1	34	3	0	350	30.8	machida
75000	0	7	4	24.81	3	0	0	1	0	0	34	3	0	350	30.8	machida
